Wall time,Step,Value
1774011193.2299752,1589,0.0
1774011439.0316617,1593,1.0
1774011616.21905,1595,6.0
1774013909.903578,1609,21.0
1774014435.9957614,1612,18.0
1774014812.4526527,1614,19.0
1774015670.0970302,1619,12.0
1774015954.8545501,1621,21.0
1774016574.850843,1625,21.0
1774017341.1528044,1629,21.0
1774017884.9389803,1632,21.0
1774018191.7276976,1634,21.0
1774018316.8009887,1635,21.0
1774018725.8700728,1637,21.0
1774019329.1428921,1640,15.0
1774019773.257132,1642,21.0
1774020319.4661953,1645,21.0
1774021298.3313992,1651,15.0
1774021435.448874,1652,15.0
1774021774.893534,1655,5.0
1774022022.3219235,1657,6.0
1774022597.740403,1661,8.0
1774022728.9919608,1662,6.0
1774022873.9471595,1663,13.0
1774023701.0784724,1668,6.0
1774025119.926201,1676,8.0
1774025488.7125955,1678,9.0
1774025691.3929713,1679,15.0
1774026684.1939864,1684,11.0
1774026872.684899,1685,12.0
1774027025.9723783,1686,16.0
1774027377.6191068,1688,8.0
1774028233.663278,1693,7.0
1774028432.0535035,1694,16.0
1774028740.7312558,1696,10.0
1774028896.2337604,1697,12.0
1774029012.9587712,1698,6.0
1774029353.1862206,1700,21.0
1774029523.8858342,1701,20.0
1774030605.3519595,1708,21.0
1774030829.4457686,1709,21.0
1774030948.946629,1710,21.0
1774031099.63006,1711,21.0
1774031656.85483,1715,21.0
1774031980.6508389,1717,21.0
1774032080.1118948,1718,21.0
1774032491.11008,1721,21.0
1774032630.0902975,1722,6.0
1774033027.8775437,1724,21.0
1774035370.1325371,1738,12.0
1774036008.5700498,1742,4.0
1774036449.785001,1745,21.0
1774037019.7031758,1748,21.0
1774037133.4529233,1749,6.0
1774037249.9030612,1750,14.0
1774038105.960826,1756,21.0
1774039344.076256,1762,21.0
1774039791.4075553,1764,21.0
1774040034.249537,1765,21.0
1774041161.800316,1770,21.0
1774042043.7344713,1774,18.0
1774042232.5111382,1775,21.0
1774043976.0387747,1783,21.0
1774044176.6651344,1784,21.0
1774044352.6129093,1785,21.0
1774045752.8406203,1793,21.0
1774045987.0207148,1795,12.0
1774046109.2479122,1796,14.0
1774047158.0177248,1802,21.0
1774047361.5829253,1803,21.0
1774048020.7214818,1807,10.0
1774048950.6013596,1813,14.0
1774049122.4318912,1814,11.0
1774049263.0871613,1815,21.0
1774049802.4748993,1818,21.0
1774050762.6960638,1825,19.0
1774051362.3513186,1829,21.0
1774051690.1202264,1831,19.0
1774051835.6171942,1832,21.0
1774052016.4611788,1833,16.0
1774052340.8754263,1835,21.0
1774053490.7536929,1844,16.0
1774053784.3238568,1846,18.0
1774054146.8049257,1848,21.0
1774054321.990742,1849,21.0
1774057275.8161457,1852,18.0
1774057838.9088702,1856,2.0
1774058075.257599,1858,15.0
1774058239.7638803,1859,21.0
1774059202.1277716,1865,15.0
1774059348.1074076,1866,10.0
1774059585.8211546,1868,21.0
1774059683.3687592,1869,21.0
1774059944.3164234,1871,21.0
1774060040.0888565,1872,0.0
1774060477.80435,1875,21.0
1774060571.8670142,1876,21.0
1774061078.5960996,1880,21.0
1774061346.2916965,1882,21.0
1774062783.0200124,1891,21.0
1774063161.2384887,1893,21.0
1774063357.7096426,1894,20.0
1774064358.3003335,1900,21.0
1774064645.827174,1902,21.0
1774065628.7159004,1908,21.0
1774066980.797093,1916,15.0
1774067166.3312736,1917,10.0
1774067770.7589703,1920,21.0
1774068587.1536758,1924,21.0
1774068828.0567727,1925,18.0
1774069085.8148873,1927,21.0
1774069209.4556336,1928,21.0
1774069949.8277295,1932,21.0
1774070091.757607,1933,21.0
1774070517.2871509,1936,21.0
1774070722.400411,1937,21.0
1774071095.602839,1939,21.0
1774071616.8268788,1942,21.0
1774071821.6887174,1943,11.0
1774072120.9327981,1945,1.0
1774072665.9032128,1948,21.0
1774073492.190027,1952,21.0
1774073717.3775184,1953,21.0
1774073762.6284006,1954,1.0
1774073914.291693,1955,17.0
1774074771.5853798,1960,21.0
1774075849.6742074,1967,6.0
1774076232.5019617,1969,9.0
1774076827.3888228,1972,10.0
1774077017.0053988,1973,21.0
1774079052.6574576,1983,21.0
1774079251.4625616,1984,21.0
1774079944.3753393,1987,21.0
1774081158.859549,1994,21.0
1774082206.332138,2000,21.0
1774965014.8086736,2013,21.0
1774965193.3906474,2015,21.0
1774965444.0326898,2017,19.0
1774965752.9761288,2020,10.0
1774966120.6750042,2023,14.0
1774966264.7999296,2024,19.0
1774966798.9084496,2030,21.0
1774967778.6092784,2035,21.0
1774968161.2291663,2039,14.0
1774968362.889629,2041,21.0
1774968512.9937463,2043,3.0
1774968630.5038588,2046,5.0
1774968678.786675,2047,3.0
1774968717.4680011,2048,1.0
1774969422.8537476,2059,15.0
1774969721.2679873,2062,21.0
1774969828.4275246,2064,0.0
1774970052.5668354,2071,0.0
1774970110.1803906,2072,3.0
1774970311.8730605,2075,0.0
1774970401.506298,2076,6.0
1774970538.0245495,2078,5.0
1774970756.3478386,2081,9.0
1774970936.7734418,2083,21.0
1774971054.7111278,2084,21.0
1774971484.1195445,2088,21.0
1774971593.7345116,2089,18.0
1774971953.154538,2092,17.0
1774972295.0595698,2095,14.0
1774972486.1516771,2097,9.0
1774972574.15477,2098,15.0
1774972841.246255,2101,8.0
1774972943.7684982,2102,9.0
1774973289.4802294,2106,11.0
1774973390.7230687,2107,11.0
1774974050.0095427,2114,21.0
1774974153.2700992,2115,16.0
1774974276.676464,2116,10.0
1774974504.536964,2118,19.0
1774975396.3642483,2126,16.0
1774975490.353994,2127,16.0
1774975573.6170588,2128,4.0
1774975955.7109222,2131,12.0
1774978046.4037442,2149,12.0
1774978430.783192,2153,17.0
1774978548.7616851,2154,19.0
1774979341.7182066,2161,21.0
1774979813.720104,2165,21.0
1774980000.0205677,2167,21.0
1774980113.156923,2168,21.0
1774980646.6485028,2175,10.0
1774980857.600855,2177,8.0
1774981284.9911125,2181,14.0
1774981733.666925,2186,5.0
1774982274.8199577,2191,21.0
1774982432.74879,2193,18.0
1774982530.3213167,2194,21.0
1774982638.3667078,2195,14.0
1774982906.832384,2198,15.0
1774983525.920439,2203,21.0
1774983605.5136569,2204,21.0
1774984062.7787995,2208,12.0
1774984858.2487335,2215,21.0
1774985055.4229326,2217,21.0
1774985244.8490546,2219,21.0
1774985871.3534706,2225,21.0
1774986226.2668626,2229,21.0
1774987883.3844905,2231,20.0
1774988740.620775,2234,18.0
1774989023.5680223,2236,14.0
1775006840.5825553,2253,21.0
1775007060.8641062,2255,14.0
1775007734.1088622,2263,21.0
1775008395.334816,2270,21.0
1775008735.9738083,2273,20.0
1775008811.4697213,2274,21.0
1775009393.9909685,2280,21.0
1775009610.3114283,2282,21.0
1775010666.306827,2295,21.0
1775010754.2860823,2296,21.0
1775010958.9246798,2298,19.0
1775011165.6312766,2300,21.0
1775011382.7963457,2302,21.0
1775011605.5461974,2304,21.0
1775011696.0964437,2305,21.0
1775011982.0202355,2308,21.0
1775012399.8878882,2313,21.0
1775012981.6105754,2319,21.0
1775013086.8325179,2321,3.0
1775013328.664626,2324,18.0
1775013735.1646633,2329,21.0
1775013948.8312194,2331,21.0
1775014066.409856,2332,21.0
1775014336.1032307,2335,21.0
1775014444.4559324,2336,17.0
1775014521.1089246,2337,21.0
1775014837.585105,2340,10.0
1775015007.43583,2342,21.0
1775015362.6460547,2346,21.0
1775015533.8731382,2348,21.0
1775015903.6313956,2351,21.0
1775016267.541709,2354,21.0
1775016949.35423,2360,20.0
1775017194.692944,2362,16.0
1775017798.410251,2367,21.0
1775018291.5661721,2373,21.0
1775018741.5293143,2378,21.0
1775018943.767541,2380,20.0
1775019074.7894874,2383,1.0
1775019148.0429215,2385,2.0
1775019232.2473328,2387,3.0
1775019452.0037274,2390,12.0
1775019963.0637524,2397,21.0
1775020260.8407397,2400,21.0
1775020351.7166827,2401,12.0
1775020577.9972372,2404,12.0
1775020849.4180145,2408,10.0
1775022925.659051,2420,13.0
1775024975.6751852,2424,8.0
1775026136.9894726,2425,14.0
1775029203.0762396,2430,21.0
1775047541.3235204,2431,15.0
1775047881.8483596,2434,21.0
1775048205.2726116,2437,21.0
1775048761.1660771,2443,16.0
1775049196.5260808,2447,21.0
1775049636.9312723,2451,21.0
1775049835.1150956,2453,20.0
1775050198.946049,2456,12.0
1775050479.6689522,2458,15.0
1775050830.5211654,2461,21.0
1775050946.3738868,2462,21.0
1775051133.8120549,2464,21.0
1775051292.2745225,2466,21.0
1775051935.874268,2473,21.0
1775052028.3352146,2474,21.0
1775052455.4838574,2478,18.0
1775052856.2650588,2482,5.0
1775053204.1058948,2485,14.0
1775053537.207878,2488,21.0
1775053637.6848388,2489,21.0
1775053747.3217773,2490,21.0
1775053953.6157362,2492,21.0
1775054193.7261631,2494,21.0
1775054293.3542578,2495,21.0
1775054510.7540438,2497,21.0
1775054770.9626489,2499,21.0
1775133537.6012068,2502,21.0
1775133726.5501802,2504,21.0
1775133877.8565583,2506,21.0
1775134069.4360228,2508,21.0
1775134227.0240126,2510,21.0
1775134450.7888706,2512,9.0
1775135237.4400384,2519,21.0
1775135475.3956022,2522,15.0
1775135900.24593,2526,21.0
1775136445.055147,2531,14.0
1775136500.6672282,2532,4.0
1775137152.4665642,2539,16.0
1775137731.3250268,2544,18.0
1775138245.3852162,2549,21.0
1775138831.8861613,2554,6.0
1775138928.276399,2555,12.0
1775139143.4740891,2557,21.0
1775139411.1862264,2560,21.0
1775139574.2012126,2562,21.0
1775139775.9279332,2564,21.0
1775139994.9878247,2566,21.0
1775140103.1506832,2567,21.0
1775140466.048626,2572,18.0
1775140570.710391,2573,15.0
1775140676.4776905,2574,17.0
1775140919.968376,2577,13.0
1775140999.5280974,2578,21.0
1775141247.5068836,2581,21.0
1775141917.1427925,2587,20.0
1775142046.2010565,2588,20.0
1775142216.5237966,2590,12.0
1775142422.3432004,2592,21.0
1775142597.4192338,2594,21.0
1775142723.9485667,2595,20.0
1775143770.1769428,2606,2.0
1775143829.1383927,2607,2.0
1775143905.2029178,2608,6.0
1775144194.980117,2611,21.0
1775144737.469791,2616,21.0
1775144826.1619966,2617,21.0
1775145326.411588,2622,21.0
1775145402.2621372,2623,21.0
1775145522.3159816,2624,21.0
1775145627.4536078,2625,21.0
1775146013.736028,2629,21.0
1775146293.6123166,2632,21.0
1775147969.078137,2647,21.0
1775148176.3289568,2649,21.0
1775148378.7177746,2651,21.0
