Wall time,Step,Value
1773915892.2105217,962,1348.0
1773915949.6469378,963,1323.0
1773916020.533119,964,1564.0
1773916250.4847288,968,1372.0
1773916619.9084759,973,1825.0
1773917078.190018,978,1688.0
1773917187.3471107,979,2502.0
1773917387.5243735,981,2235.0
1773917891.9111245,987,1995.0
1773918241.976541,990,2991.0
1773918373.1306596,991,2907.0
1773918662.6554928,993,2491.0
1773918905.1639762,995,2444.0
1773919120.927508,997,2444.0
1773919330.732842,999,2537.0
1773919608.3634439,1002,1222.0
1773919703.1229324,1003,2187.0
1773919814.8578403,1004,2497.0
1773919938.749579,1005,2869.0
1773920283.340294,1008,2681.0
1773921161.1361368,1015,2409.0
1773921277.175877,1016,2539.0
1773921938.8242097,1021,2615.0
1773922658.363424,1026,2757.0
1773922799.284966,1027,3166.0
1773923153.354989,1029,4049.0
1773923625.1822045,1032,3784.0
1773924367.6031702,1036,4628.0
1773924745.0346737,1038,4263.0
1773925064.2012916,1040,2799.0
1773926424.450089,1049,3247.0
1773927071.5775647,1053,3560.0
1773927190.853764,1054,2641.0
1773927763.1387334,1057,4264.0
1773928220.709495,1060,3964.0
1773928390.6885548,1061,3803.0
1773928890.3434079,1064,4865.0
1773929198.6412504,1066,2579.0
1773929286.711491,1067,1927.0
1773929554.3659139,1069,3028.0
1773929744.0353622,1070,4325.0
1773929913.226524,1071,3867.0
1773930461.6770768,1074,3974.0
1773931102.5585485,1078,2943.0
1773931273.1549058,1079,3968.0
1773931611.7111347,1081,3418.0
1773931774.6783974,1082,3769.0
1773932137.8541338,1084,4115.0
1773933033.0859816,1089,3429.0
1773933519.405187,1092,3348.0
1773933677.3692503,1093,3459.0
1773933871.5145183,1094,4307.0
1773934801.4143655,1099,4128.0
1773935122.3385623,1101,3593.0
1773935634.6353657,1104,3140.0
1773936443.7012153,1108,4641.0
1773936578.555157,1109,3056.0
1773936901.3617623,1111,3715.0
1773937181.0802326,1113,2407.0
1773937423.207179,1114,5388.0
1773937570.0384228,1115,3146.0
1773938135.7342136,1118,3618.0
1773938641.870094,1121,4544.0
1773938855.4686093,1123,2690.0
1773939487.732923,1127,3431.0
1773940024.4150822,1130,4075.0
1773940208.6588528,1131,4054.0
1773940347.6323714,1132,3107.0
1773941319.8821151,1138,2645.0
1773941535.662763,1141,1475.0
1773942206.5030496,1146,2808.0
1773942347.5290105,1147,3249.0
1773942716.4877307,1150,2612.0
1773942986.680958,1153,1378.0
1773943073.0428221,1154,1935.0
1773943879.919741,1160,3660.0
1773944001.057822,1161,2756.0
1773944369.031449,1164,2621.0
1773944602.1547747,1166,2854.0
1773944753.622371,1167,3314.0
1773945443.3069131,1173,3387.0
1773945608.733682,1174,3879.0
1773945763.9942803,1175,3513.0
1773946153.2243552,1177,3776.0
1773947084.1751866,1182,4019.0
1773947272.8057063,1183,4301.0
1773947566.0155427,1185,2211.0
1773947728.4846134,1187,2016.0
1773948272.5007029,1192,2301.0
1773948596.9073312,1194,4231.0
1773949043.003345,1197,3540.0
1773949177.595945,1198,3090.0
1773950002.3937364,1206,3577.0
1773950279.4002073,1208,3394.0
1773950795.1056097,1211,3894.0
1773951413.1511576,1215,3757.0
1773951560.7087572,1216,3519.0
1773952142.0539558,1220,3771.0
1773952570.6677358,1223,4106.0
1773953330.153663,1229,4000.0
1773955022.9045985,1239,2618.0
1773955128.7069893,1241,1006.0
1773955181.123928,1242,1131.0
1773955231.4306974,1243,1065.0
1773955285.7476668,1244,1159.0
1773955357.532471,1245,1598.0
1773955512.924536,1248,1043.0
1773955571.705099,1249,1282.0
1773955630.8101218,1250,1246.0
1773955682.9996917,1251,1124.0
1773955799.7074296,1253,1465.0
1773955875.54261,1254,1678.0
1773956133.850034,1257,2267.0
1773956232.5720925,1258,2218.0
1773956593.9048052,1262,1066.0
1773957162.1265707,1266,3719.0
1773957497.3367167,1268,3590.0
1773958835.2109764,1276,3779.0
1773959448.0137331,1279,4003.0
1773960228.2767923,1283,4149.0
1773960318.7606275,1284,1903.0
1773960793.692173,1287,4057.0
1773962109.43912,1294,5070.0
1773962672.9138258,1297,3871.0
1773963287.7367568,1300,4224.0
1773964159.5784156,1305,4307.0
1773964682.821543,1308,4721.0
1773965436.6871219,1313,3659.0
1773965593.7638602,1314,3643.0
1773966347.1239226,1320,3407.0
1773966491.2900512,1321,3121.0
1773966995.6568544,1324,3331.0
1773968404.9007697,1334,4581.0
1773971687.796418,1341,1783.0
1773971959.444229,1343,4284.0
1773972140.127688,1344,4162.0
1773973160.1939816,1350,3643.0
1773973454.3026195,1352,2926.0
1773973635.4259815,1353,4124.0
1773974209.3886535,1356,3986.0
1773974369.9974308,1357,3648.0
1773975254.2870383,1362,4089.0
1773975835.7365155,1365,4251.0
1773976001.2017734,1366,3784.0
1773976529.0138447,1369,3754.0
1773977172.9395351,1373,3460.0
1773977343.8282566,1374,3872.0
1773978474.734275,1380,4105.0
1773978919.0868995,1383,3395.0
1773981055.9743333,1395,5844.0
1773981997.824189,1401,2933.0
1773983661.7746325,1412,3935.0
1773983952.5240085,1415,1664.0
1773984019.462265,1416,1513.0
1773985294.4978006,1427,3551.0
1773985864.5002582,1430,2776.0
1773986035.6551378,1431,3921.0
1773986215.3919694,1432,4122.0
1773987108.2322154,1437,4393.0
1773987226.975678,1438,2859.0
1773987647.3961818,1440,4745.0
1773988657.0341158,1445,4307.0
1773988775.039652,1446,2840.0
1773989141.0699704,1449,3390.0
1773989244.149608,1450,2422.0
1773989440.2600367,1452,2638.0
1773989783.3261838,1455,2839.0
1773990236.8981864,1458,3735.0
1773990388.114068,1459,3510.0
1773990553.5620027,1460,3905.0
1773990709.1689286,1461,3646.0
1773992588.715607,1472,5009.0
1773992756.649542,1473,3901.0
1773993921.1749525,1481,4797.0
1773994062.678557,1482,3191.0
1773994690.6497798,1486,5427.0
1773994898.1792552,1487,4699.0
1773995124.401991,1488,4998.0
1773995284.9649193,1489,3402.0
1773995664.0446687,1492,1808.0
1773996389.4674573,1497,4529.0
1773996595.8603876,1498,4631.0
1773996842.7277787,1499,5107.0
1773997616.310672,1503,4301.0
1773997773.3135827,1504,3579.0
1773998641.937481,1508,4657.0
1773998794.5272563,1509,3537.0
1773999119.4100745,1511,4161.0
1774000923.618147,1522,2945.0
1774001378.4724798,1525,3019.0
1774001860.63693,1528,4163.0
1774002506.6755474,1532,3431.0
1774003492.435387,1538,2350.0
1774003629.1481833,1539,3009.0
1774003786.5783722,1540,3524.0
1774005462.3802512,1550,3081.0
1774005789.0221524,1552,3379.0
1774006130.5992234,1554,4264.0
1774006840.5343795,1559,2770.0
1774007231.8034158,1562,3263.0
1774007422.9713001,1563,4267.0
1774007775.816529,1565,3204.0
1774008393.7644267,1569,2615.0
1774008873.851706,1572,3671.0
1774009646.6079543,1577,2350.0
1774009788.5243196,1578,3133.0
1774009989.3744228,1579,4373.0
1774010168.0615137,1580,4019.0
1774010326.0354528,1581,3381.0
1774011193.2299075,1589,824.0
1774011439.031598,1593,1462.0
1774011616.218984,1595,2244.0
1774013909.9035122,1609,4161.0
1774014435.995699,1612,4106.0
1774014812.452586,1614,4390.0
1774015670.096962,1619,3244.0
1774015954.8544788,1621,3714.0
1774016574.8507793,1625,3523.0
1774017341.152736,1629,3715.0
1774017884.9389076,1632,4504.0
1774018191.7276335,1634,2943.0
1774018316.8009238,1635,2947.0
1774018725.8700125,1637,4541.0
1774019329.1428306,1640,4913.0
1774019773.2570636,1642,5515.0
1774020319.4661264,1645,3876.0
1774021298.3313396,1651,2974.0
1774021435.4488091,1652,3098.0
1774021774.8934722,1655,2570.0
1774022022.321859,1657,2607.0
1774022597.7403398,1661,2974.0
1774022728.9919016,1662,2786.0
1774022873.9470968,1663,3273.0
1774023701.0783978,1668,3817.0
1774025119.9261339,1676,4178.0
1774025488.7125297,1678,4333.0
1774025691.3929048,1679,4418.0
1774026684.193926,1684,4232.0
1774026872.684836,1685,4082.0
1774027025.9723158,1686,3495.0
1774027377.6190407,1688,3755.0
1774028233.663217,1693,3426.0
1774028432.0534434,1694,4398.0
1774028740.7311978,1696,2620.0
1774028896.2336926,1697,3477.0
1774029012.9587126,1698,2603.0
1774029353.1861594,1700,3903.0
1774029523.885752,1701,3933.0
1774030605.3518949,1708,4411.0
1774030829.4457061,1709,4991.0
1774030948.946565,1710,2883.0
1774031099.6299937,1711,3578.0
1774031656.854764,1715,3655.0
1774031980.6507769,1717,3825.0
